,Sentence #,Word,Tag
414,17,some,O
415,17,10,O
416,17,percent,O
417,17,of,O
418,17,overall,O
419,17,imports,O
420,18,Rare,O
421,18,Hendrxi,PER
422,18,song,O
423,18,draft,O
424,18,sells,O
425,18,for,O
426,18,almost,O
427,18,17000,O
428,19,LODNON,LOC
429,19,19960822,O
430,19,A,O
431,19,rare,O
432,19,early,O
433,19,handwritten,O
434,19,draft,O
435,19,of,O
436,19,a,O
437,19,song,O
438,19,by,O
439,19,US,LOC
440,19,guitar,O
441,19,legend,O
442,19,Jiim,PER
443,19,Hendrxi,PER
444,19,was,O
445,19,sold,O
446,19,for,O
447,19,almost,O
448,19,17000,O
449,19,on,O
450,19,Thursday,O
451,19,at,O
452,19,an,O
453,19,auction,O
454,19,of,O
455,19,some,O
456,19,of,O
457,19,the,O
458,19,late,O
459,19,musicians,O
460,19,favourite,O
461,19,possessions,O
462,20,A,O
463,20,Florida,LOC
464,20,restaurant,O
465,20,paid,O
466,20,10925,O
467,20,pounds,O
468,20,16935,O
469,20,for,O
470,20,the,O
471,20,draft,O
472,20,of,O
473,20,Aint,O
474,20,no,O
475,20,telling,O
476,20,which,O
477,20,Hendrix,PER
478,20,penned,O
479,20,on,O
480,20,a,O
481,20,piece,O
482,20,of,O
483,20,London,LOC
484,20,hotel,O
485,20,stationery,O
486,20,in,O
487,20,late,O
488,20,1966,O
489,21,At,O
490,21,the,O
491,21,end,O
492,21,of,O
493,21,a,O
494,21,January,O
495,21,1967,O
496,21,concert,O
497,21,in,O
498,21,the,O
499,21,English,O
500,21,city,O
501,21,of,O
502,21,Nottingahm,LOC
503,21,he,O
504,21,threw,O
505,21,the,O
506,21,sheet,O
507,21,of,O
508,21,paper,O
509,21,into,O
510,21,the,O
511,21,audience,O
512,21,where,O
513,21,it,O
514,21,was,O
515,21,retrieved,O
516,21,by,O
517,21,a,O
518,21,fan,O
519,22,Buyers,O
520,22,also,O
521,22,snapped,O
522,22,up,O
523,22,16,O
524,22,other,O
525,22,items,O
526,22,that,O
527,22,were,O
528,22,put,O
529,22,up,O
530,22,for,O
531,22,auction,O
532,22,by,O
533,22,Hendrixs,PER
534,22,former,O
535,22,girlfriend,O
536,22,Kathy,PER
537,22,Etchingham,PER
538,22,who,O
539,22,lived,O
540,22,with,O
541,22,him,O
542,22,from,O
543,22,1966,O
544,22,to,O
545,22,1969,O
546,23,They,O
547,23,included,O
548,23,a,O
549,23,black,O
550,23,lacquer,O
551,23,and,O
552,23,mother,O
553,23,of,O
554,23,pearl,O
555,23,inlaid,O
556,23,box,O
557,23,used,O
558,23,by,O
559,23,Hendrix,PER
560,23,to,O
561,23,store,O
562,23,his,O
563,23,drugs,O
564,23,which,O
565,23,an,O
566,23,anonymous,O
567,23,Australian,O
568,23,purchaser,O
569,23,bought,O
570,23,for,O
571,23,5060,O
572,23,pounds,O
573,23,7845,O
574,24,The,O
575,24,guitarist,O
576,24,died,O
577,24,of,O
578,24,a,O
579,24,drugs,O
580,24,overdose,O
581,24,in,O
582,24,1970,O
583,24,aged,O
584,24,27,O
585,25,Chian,LOC
586,25,says,O
587,25,Taiawn,LOC
588,25,spoils,O
589,25,atmosphere,O
590,25,for,O
591,25,talks,O
592,26,BEIJING,LOC
593,26,19960822,O
594,26,China,LOC
595,26,on,O
596,26,Thursday,O
597,26,accused,O
598,26,Taipei,LOC
599,26,of,O
600,26,spoiling,O
601,26,the,O
602,26,atmosphere,O
603,26,for,O
604,26,a,O
605,26,resumption,O
606,26,of,O
607,26,talks,O
608,26,across,O
609,26,the,O
610,26,Taiwan,LOC
611,26,Strait,LOC
612,26,with,O
613,26,a,O
614,26,visit,O
615,26,to,O
616,26,Ukraine,LOC
617,26,by,O
618,26,Taiwanese,O
619,26,Vice,O
620,26,President,O
621,26,Lien,PER
622,26,Chan,PER
623,26,this,O
624,26,week,O
625,26,that,O
626,26,infuriated,O
627,26,Beijing,LOC
628,27,Speaking,O
629,27,only,O
630,27,hours,O
631,27,after,O
632,27,Chinese,O
633,27,state,O
634,27,media,O
635,27,said,O
636,27,the,O
637,27,time,O
638,27,was,O
639,27,right,O
640,27,to,O
641,27,engage,O
642,27,in,O
643,27,political,O
644,27,talks,O
645,27,with,O
646,27,Taiwan,LOC
647,27,Foreign,ORG
648,27,Ministry,ORG
649,27,spokesman,O
650,27,Shen,PER
651,27,Guofang,PER
652,27,told,O
653,27,Reuters,ORG
654,27,The,O
655,27,necessary,O
656,27,atmosphere,O
657,27,for,O
658,27,the,O
659,27,opening,O
660,27,of,O
661,27,the,O
662,27,talks,O
663,27,has,O
664,27,been,O
665,27,disrupted,O
666,27,by,O
667,27,the,O
668,27,Taiwan,LOC
669,27,authorities,O
670,28,State,O
671,28,media,O
672,28,quoted,O
673,28,Chinsa,LOC
674,28,top,O
675,28,negotiator,O
676,28,with,O
677,28,Taipie,LOC
678,28,Tnag,PER
679,28,Shubie,PER
680,28,as,O
681,28,telling,O
682,28,a,O
683,28,visiting,O
684,28,group,O
685,28,from,O
686,28,Taiwna,LOC
687,28,on,O
688,28,Wednesday,O
689,28,that,O
690,28,it,O
691,28,was,O
692,28,time,O
693,28,for,O
694,28,the,O
695,28,rivals,O
696,28,to,O
697,28,hold,O
698,28,political,O
699,28,talks,O
700,29,Now,O
701,29,is,O
702,29,the,O
703,29,time,O
704,29,for,O
705,29,the,O
706,29,two,O
707,29,sides,O
708,29,to,O
709,29,engage,O
710,29,in,O
711,29,political,O
712,29,talks,O
713,29,that,O
714,29,is,O
715,29,to,O
716,29,end,O
717,29,the,O
718,29,state,O
719,29,of,O
720,29,hostility,O
721,29,Thursdays,O
722,29,overseas,O
723,29,edition,O
724,29,of,O
725,29,the,O
726,29,Peoples,ORG
727,29,Daily,ORG
728,29,quoted,O
729,29,Tang,PER
730,29,as,O
731,29,saying,O
732,30,The,O
733,30,foreign,O
734,30,ministrys,O
735,30,Shen,ORG
736,30,told,O
737,30,Reuters,ORG
738,30,Television,ORG
739,30,in,O
740,30,an,O
741,30,interview,O
742,30,he,O
743,30,had,O
744,30,read,O
745,30,reports,O
746,30,of,O
747,30,Tangs,PER
748,30,comments,O
749,30,but,O
750,30,gave,O
751,30,no,O
752,30,details,O
753,30,of,O
754,30,why,O
755,30,the,O
756,30,negotiator,O
757,30,had,O
758,30,considered,O
759,30,the,O
760,30,time,O
761,30,right,O
762,30,for,O
763,30,talks,O
764,30,with,O
765,30,Taiwan,LOC
766,30,which,O
767,30,Beijing,LOC
768,30,considers,O
769,30,a,O
770,30,renegade,O
771,30,province,O
772,31,Chnia,LOC
773,31,which,O
774,31,has,O
775,31,long,O
776,31,opposed,O
777,31,all,O
778,31,Tiapei,LOC
779,31,efforts,O
780,31,to,O
781,31,gain,O
782,31,greater,O
783,31,international,O
784,31,recognition,O
785,31,was,O
786,31,infuriated,O
787,31,by,O
788,31,a,O
789,31,visit,O
790,31,to,O
791,31,Ukarine,LOC
792,31,this,O
793,31,week,O
794,31,by,O
795,31,Taiwanese,O
796,31,Vice,O
797,31,President,O
798,31,Lein,PER
799,32,China,LOC
800,32,says,O
801,32,time,O
802,32,right,O
803,32,for,O
804,32,Taiwan,LOC
805,32,talks,O
806,33,BEIJING,LOC
807,33,19960822,O
808,33,China,LOC
809,33,has,O
810,33,said,O
811,33,it,O
812,33,was,O
813,33,time,O
814,33,for,O
815,33,political,O
816,33,talks,O
817,33,with,O
818,33,Taiwan,LOC
819,33,and,O
820,33,that,O
821,33,the,O
822,33,rival,O
823,33,island,O
824,33,should,O
825,33,take,O
826,33,practical,O
827,33,steps,O
828,33,towards,O
829,33,that,O
830,33,goal,O
831,34,Consultations,O
832,34,should,O
833,34,be,O
834,34,held,O
835,34,to,O
836,34,set,O
837,34,the,O
838,34,time,O
839,34,and,O
840,34,format,O
841,34,of,O
842,34,the,O
843,34,talks,O
844,34,the,O
845,34,official,O
846,34,Xnihua,ORG
847,34,news,O
848,34,agency,O
849,34,quoted,O
850,34,Tnag,PER
851,34,Shuebi,PER
852,34,executive,O
853,34,vice,O
854,34,chairman,O
855,34,of,O
856,34,the,O
857,34,Associatoin,ORG
858,34,for,ORG
859,34,Realtions,ORG
860,34,Acrsos,ORG
861,34,the,ORG
862,34,Taiawn,ORG
863,34,Srtaits,ORG
864,34,as,O
865,34,saying,O
866,34,late,O
867,34,on,O
868,34,Wednesday,O
869,35,German,O
870,35,July,O
871,35,car,O
872,35,registrations,O
873,35,up,O
874,35,142,O
875,35,pct,O
876,35,yr,O
877,35,yr,O
878,36,FRANKFRUT,LOC
879,36,19960822,O
880,36,German,O
881,36,firsttime,O
882,36,registrations,O
883,36,of,O
884,36,motor,O
885,36,vehicles,O
886,36,jumped,O
887,36,142,O
888,36,percent,O
889,36,in,O
890,36,July,O
891,36,this,O
892,36,year,O
893,36,from,O
894,36,the,O
895,36,yearearlier,O
896,36,period,O
897,36,the,O
898,36,Fdeeral,ORG
899,36,offiec,ORG
900,36,for,ORG
901,36,mtoor,ORG
902,36,vheicles,ORG
903,36,said,O
904,36,on,O
905,36,Thursday,O
906,37,The,O
907,37,office,O
908,37,said,O
909,37,356725,O
910,37,new,O
911,37,cars,O
912,37,were,O
913,37,registered,O
914,37,in,O
915,37,July,O
916,37,1996,O
917,37,304850,O
918,37,passenger,O
919,37,cars,O
920,37,and,O
921,37,15613,O
922,37,trucks,O
923,38,The,O
924,38,figures,O
925,38,represent,O
926,38,a,O
927,38,136,O
928,38,percent,O
929,38,increase,O
930,38,for,O
931,38,passenger,O
932,38,cars,O
933,38,and,O
934,38,a,O
935,38,22,O
936,38,percent,O
937,38,decline,O
938,38,for,O
939,38,trucks,O
940,38,from,O
941,38,July,O
942,38,1995,O
943,39,Motorbike,O
944,39,registration,O
945,39,rose,O
946,39,327,O
947,39,percent,O
948,39,in,O
949,39,the,O
950,39,period,O
951,40,The,O
952,40,growth,O
953,40,was,O
954,40,partly,O
955,40,due,O
956,40,to,O
957,40,an,O
958,40,increased,O
959,40,number,O
960,40,of,O
961,40,Germans,O
962,40,buying,O
963,40,German,O
964,40,cars,O
965,40,abroad,O
966,40,while,O
967,40,manufacturers,O
968,40,said,O
969,40,that,O
970,40,domestic,O
971,40,demand,O
972,40,was,O
973,40,weak,O
974,40,the,O
975,40,federal,O
976,40,office,O
977,40,said,O
978,41,Almost,O
979,41,all,O
980,41,German,O
981,41,car,O
982,41,manufacturers,O
983,41,posted,O
984,41,gains,O
985,41,in,O
986,41,registration,O
987,41,numbers,O
988,41,in,O
989,41,the,O
990,41,period,O
991,42,Volkswaegn,ORG
992,42,AG,ORG
993,42,won,O
994,42,77719,O
995,42,registrations,O
996,42,slightly,O
997,42,more,O
998,42,than,O
999,42,a,O
1000,42,quarter,O
1001,42,of,O
1002,42,the,O
1003,42,total,O
1004,43,Ople,ORG
1005,43,AG,ORG
1006,43,together,O
1007,43,with,O
1008,43,Genreal,ORG
1009,43,Mtoors,ORG
1010,43,came,O
1011,43,in,O
1012,43,second,O
1013,43,place,O
1014,43,with,O
1015,43,49269,O
1016,43,registrations,O
1017,43,164,O
1018,43,percent,O
1019,43,of,O
1020,43,the,O
1021,43,overall,O
1022,43,figure,O
1023,44,Third,O
1024,44,was,O
1025,44,Ford,ORG
1026,44,with,O
1027,44,35563,O
1028,44,registrations,O
1029,44,or,O
1030,44,117,O
1031,44,percent,O
1032,45,Only,O
1033,45,Saet,ORG
1034,45,and,O
1035,45,Porsceh,ORG
1036,45,had,O
1037,45,fewer,O
1038,45,registrations,O
1039,45,in,O
1040,45,July,O
1041,45,1996,O
1042,45,compared,O
1043,45,to,O
1044,45,last,O
1045,45,years,O
1046,45,July,O
1047,46,Saet,ORG
1048,46,posted,O
1049,46,3420,O
1050,46,registrations,O
1051,46,compared,O
1052,46,with,O
1053,46,5522,O
1054,46,registrations,O
1055,46,in,O
1056,46,July,O
1057,46,a,O
1058,46,year,O
1059,46,earlier,O
1060,47,Porscehs,ORG
1061,47,registrations,O
1062,47,fell,O
1063,47,to,O
1064,47,554,O
1065,47,from,O
1066,47,643,O
1067,48,GREEK,O
1068,48,SOCIALISTS,O
1069,48,GIVE,O
1070,48,GREEN,O
1071,48,LIGHT,O
1072,48,TO,O
1073,48,PM,O
1074,48,FOR,O
1075,48,ELECTIONS,O
1076,49,ATHENS,LOC
1077,49,19960822,O
1078,49,The,O
1079,49,Greek,O
1080,49,socialist,O
1081,49,partys,O
1082,49,executive,O
1083,49,bureau,O
1084,49,gave,O
1085,49,the,O
1086,49,green,O
1087,49,light,O
1088,49,to,O
1089,49,Prime,O
1090,49,Minister,O
1091,49,Costas,PER
1092,49,Simitis,PER
1093,49,to,O
1094,49,call,O
1095,49,snap,O
1096,49,elections,O
1097,49,its,O
1098,49,general,O
1099,49,secretary,O
1100,49,Costas,PER
1101,49,Skandalidis,PER
1102,49,told,O
1103,49,reporters,O
1104,50,Prime,O
1105,50,Minister,O
1106,50,Costas,PER
1107,50,Simitis,PER
1108,50,is,O
1109,50,going,O
1110,50,to,O
1111,50,make,O
1112,50,an,O
1113,50,official,O
1114,50,announcement,O
1115,50,after,O
1116,50,a,O
1117,50,cabinet,O
1118,50,meeting,O
1119,50,later,O
1120,50,on,O
1121,50,Thursday,O
1122,50,said,O
1123,50,Skandalidis,PER
1124,51,Dimitris,PER
1125,51,Kontogiannis,PER
1126,51,Athens,ORG
1127,51,Newsroom,ORG
1128,51,301,O
1129,51,33118124,O
1130,51,BayerVB,ORG
1131,51,sets,O
1132,51,C,O
1133,51,100,O
1134,51,million,O
1135,51,sixyear,O
1136,51,bond,O
1137,52,LONDNO,LOC
1138,52,19960822,O
1139,52,The,O
1140,52,following,O
1141,52,bond,O
1142,52,was,O
1143,52,announced,O
1144,52,by,O
1145,52,lead,O
1146,52,manager,O
1147,52,Toronot,PER
1148,52,Doimnion,PER
1149,53,BORROWER,O
1150,53,BAYERISCHE,ORG
1151,53,VEREINSBANK,ORG
1152,53,AMT,O
1153,53,C,O
1154,53,100,O
1155,53,MLN,O
1156,53,COUPON,O
1157,53,6625,O
1158,53,MATURITY,O
1159,53,24SEP02,O
1160,53,TYPE,O
1161,53,STRAIGHT,O
1162,53,ISS,O
1163,53,PRICE,O
1164,53,10092,O
1165,53,PAY,O
1166,53,DATE,O
1167,53,24SEP96,O
1168,53,FULL,O
1169,53,FEES,O
1170,53,1875,O
1171,53,REOFFER,O
1172,53,9932,O
1173,53,SPREAD,O
1174,53,20,O
1175,53,BP,O
1176,53,MOODY,O
1177,53,AA1,O
1178,53,LISTING,O
1179,53,LUX,O
1180,53,PAY,O
1181,53,FREQ,O
1182,53,SP,ORG
1183,53,DENOMS,O
1184,53,K,O
1185,53,110100,O
1186,53,SALE,O
1187,53,LIMITS,O
1188,53,US,LOC
1189,53,UK,LOC
1190,53,CA,LOC
1191,53,NEG,O
1192,53,PLG,O
1193,53,NO,O
1194,53,CRS,O
1195,53,DEFLT,O
1196,53,NO,O
1197,53,FORCE,O
1198,53,MAJ,O
1199,53,GOV,O
1200,53,LAW,O
1201,53,GERMAN,O
1202,53,HOME,O
1203,53,CTRY,O
1204,53,TAX,O
1205,53,PROVS,O
1206,53,STANDARD,O
1207,53,MGT,O
1208,53,UND,O
1209,53,0275,O
1210,53,SELL,O
1211,53,CONC,O
1212,53,160,O
1213,53,PRAECIP,O
1214,53,UNDERLYING,O
1215,53,GOVT,O
1216,53,BOND,O
1217,53,70,O
1218,53,PCT,O
1219,53,SEPT,O
1220,53,2001,O
1221,53,NOTES,O
1222,53,BAYERISCHE,ORG
1223,53,VEREINSBANK,ORG
1224,53,IS,O
1225,53,JOINT,O
1226,53,LEAD,O
1227,53,MANAGER,O
1228,53,London,ORG
1229,53,Newsroom,ORG
1230,53,44,O
1231,53,171,O
1232,53,542,O
1233,53,7658,O
1234,53,Venantius,ORG
1235,53,sets,O
1236,53,300,O
1237,53,million,O
1238,53,January,O
1239,53,1999,O
1240,53,FRN,O
1241,54,LONDNO,LOC
1242,54,19960822,O
1243,54,The,O
1244,54,following,O
1245,54,floatingrate,O
1246,54,issue,O
1247,54,was,O
1248,54,announced,O
1249,54,by,O
1250,54,lead,O
1251,54,manager,O
1252,54,Lemhan,ORG
1253,54,Brtohers,ORG
1254,54,Interantional,ORG
1255,55,BORROWER,O
1256,55,VNEANTIUS,ORG
1257,55,AB,ORG
1258,55,SWEDISH,O
1259,55,NATIONAL,O
1260,55,MORTGAGE,O
1261,55,AGENCY,O
1262,55,AMT,O
1263,55,300,O
1264,55,MLN,O
1265,55,SPREAD,O
1266,55,125,O
1267,55,BP,O
1268,55,MATURITY,O
1269,55,21JAN99,O
1270,55,TYPE,O
1271,55,FRN,O
1272,55,BASE,O
1273,55,3M,ORG
1274,55,LIBOR,O
1275,55,PAY,O
1276,55,DATE,O
1277,55,S23SEP96,O
1278,55,LAST,O
1279,55,MOODY,O
1280,55,AA3,O
1281,55,ISS,O
1282,55,PRICE,O
1283,55,99956,O
1284,55,FULL,O
1285,55,FEES,O
1286,55,10,O
1287,55,BP,O
1288,55,LAST,O
1289,55,SP,ORG
1290,55,AA,O
1291,55,REOFFER,O
1292,55,NOTES,O
1293,55,S,O
1294,55,SHORT,O
1295,55,FIRST,O
1296,55,COUPON,O
1297,55,LISTING,O
1298,55,LONODN,LOC
1299,55,DENOMS,O
1300,55,K,O
1301,55,110100,O
1302,55,SALE,O
1303,55,LIMITS,O
1304,55,US,LOC
1305,55,UK,LOC
1306,55,JP,LOC
1307,55,FR,LOC
1308,55,NEG,O
1309,55,PLG,O
1310,55,YES,O
1311,55,CRS,O
1312,55,DEFLT,O
1313,55,NO,O
1314,55,FORCE,O
1315,55,MAJ,O
1316,55,IPMA,O
1317,55,2,O
1318,55,GOV,O
1319,55,LAW,O
1320,55,ENGLISH,O
1321,55,HOME,O
1322,55,CTRY,O
1323,55,SWDEEN,LOC
1324,55,TAX,O
1325,55,PROVS,O
1326,55,STANDARD,O
1327,55,MGT,O
1328,55,UND,O
1329,55,5,O
1330,55,BP,O
1331,55,SELL,O
1332,55,CONC,O
1333,55,5,O
1334,55,BP,O
1335,55,PRAECIP,O
1336,55,NOTES,O
1337,55,ISSUED,O
1338,55,OFF,O
1339,55,EMTN,O
1340,55,PROGRAMME,O
1341,55,Londno,ORG
1342,55,Neswroom,ORG
1343,55,44,O
1344,55,171,O
1345,55,542,O
1346,55,8863,O
1347,55,Port,O
1348,55,conditions,O
1349,55,update,O
1350,55,Sryia,LOC
1351,55,Llodys,ORG
1352,55,Shippnig,ORG
1353,56,Port,O
1354,56,conditions,O
1355,56,from,O
1356,56,Lloyds,ORG
1357,56,Shipping,ORG
1358,56,Intelligence,ORG
1359,56,Service,ORG
1360,56,LATTAKIA,LOC
1361,56,Aug,O
1362,56,10,O
1363,56,waiting,O
1364,56,time,O
1365,56,at,O
1366,56,Lattakia,LOC
1367,56,and,O
1368,56,Tartous,LOC
1369,56,presently,O
1370,56,24,O
1371,56,hours,O
1372,57,Isarel,LOC
1373,57,plays,O
1374,57,down,O
1375,57,fears,O
1376,57,of,O
1377,57,war,O
1378,57,with,O
1379,57,Syrai,LOC
1380,58,Cloleen,PER
1381,58,Seigel,PER
1382,58,JERUASLEM,LOC
1383,58,19960822,O
1384,58,Irsaels,LOC
1385,58,outgoing,O
1386,58,peace,O
1387,58,negotiator,O
1388,58,with,O
1389,58,Sryia,LOC
1390,58,said,O
1391,58,on,O
1392,58,Thursday,O
1393,58,current,O
1394,58,tensions,O
1395,58,between,O
1396,58,the,O
1397,58,two,O
1398,58,countries,O
1399,58,appeared,O
1400,58,to,O
1401,58,be,O
1402,58,a,O
1403,58,storm,O
1404,58,in,O
1405,58,a,O
1406,58,teacup,O
1407,59,Itmaar,PER
1408,59,Rabinovcih,PER
1409,59,who,O
1410,59,as,O
1411,59,Isreals,LOC
1412,59,ambassador,O
1413,59,to,O
1414,59,Wahsington,LOC
1415,59,conducted,O
1416,59,unfruitful,O
1417,59,negotiations,O
1418,59,with,O
1419,59,Sryia,LOC
1420,59,told,O
1421,59,Israle,ORG
1422,59,Raido,ORG
1423,59,it,O
1424,59,looked,O
1425,59,like,O
1426,59,Damascsu,LOC
1427,59,wanted,O
