,Sentence #,Tag,Word
405,15,O,imports
406,16,O,It
407,16,O,brought
408,16,O,in
409,16,O,4275
410,16,O,tonnes
411,16,O,of
412,16,O,British
413,16,O,mutton
414,16,O,some
415,16,O,10
416,16,O,percent
417,16,O,of
418,16,O,overall
419,16,O,imports
420,17,O,DOCSTART
421,17,O,song
422,17,PER,Hendryx
423,17,O,Rare
424,17,O,draft
425,17,O,sells
426,17,O,for
427,17,O,almost
428,17,O,17000
429,18,LOC,London
430,18,O,19960822
431,18,O,A
432,18,O,rare
433,18,O,early
434,18,O,handwritten
435,18,O,draft
436,18,O,of
437,18,O,a
438,18,O,song
439,18,O,by
440,18,LOC,Us
441,18,O,guitar
442,18,O,legend
443,18,PER,Jimmie
444,18,PER,Hendryx
445,18,O,was
446,18,O,sold
447,18,O,for
448,18,O,almost
449,18,O,17000
450,18,O,on
451,18,O,Thursday
452,18,O,at
453,18,O,an
454,18,O,auction
455,18,O,of
456,18,O,some
457,18,O,of
458,18,O,the
459,18,O,late
460,18,O,musicians
461,18,O,favourite
462,18,O,possessions
463,19,O,A
464,19,LOC,Florida
465,19,O,restaurant
466,19,O,paid
467,19,O,10925
468,19,O,pounds
469,19,O,16935
470,19,O,for
471,19,O,the
472,19,O,draft
473,19,O,of
474,19,O,Aint
475,19,O,no
476,19,O,telling
477,19,O,penned
478,19,PER,Hendryx
479,19,O,which
480,19,O,on
481,19,O,a
482,19,O,piece
483,19,O,of
484,19,LOC,Lunden
485,19,O,hotel
486,19,O,stationery
487,19,O,in
488,19,O,late
489,19,O,1966
490,20,O,At
491,20,O,the
492,20,O,end
493,20,O,of
494,20,O,a
495,20,O,January
496,20,O,1967
497,20,O,concert
498,20,O,in
499,20,O,the
500,20,O,English
501,20,O,city
502,20,O,of
503,20,LOC,Nottingham
504,20,O,he
505,20,O,threw
506,20,O,the
507,20,O,sheet
508,20,O,of
509,20,O,paper
510,20,O,into
511,20,O,the
512,20,O,audience
513,20,O,where
514,20,O,it
515,20,O,was
516,20,O,retrieved
517,20,O,by
518,20,O,a
519,20,O,fan
520,21,O,Buyers
521,21,O,also
522,21,O,snapped
523,21,O,up
524,21,O,16
525,21,O,other
526,21,O,items
527,21,O,that
528,21,O,were
529,21,O,put
530,21,O,up
531,21,O,for
532,21,O,auction
533,21,O,former
534,21,PER,Hendrixs
535,21,O,by
536,21,PER,Etchingham
537,21,O,who
538,21,O,girlfriend
539,21,PER,Cathie
540,21,O,lived
541,21,O,with
542,21,O,him
543,21,O,from
544,21,O,1966
545,21,O,to
546,21,O,1969
547,22,O,They
548,22,O,included
549,22,O,a
550,22,O,black
551,22,O,lacquer
552,22,O,and
553,22,O,mother
554,22,O,of
555,22,O,pearl
556,22,O,inlaid
557,22,O,box
558,22,O,used
559,22,O,to
560,22,PER,Hendryx
561,22,O,by
562,22,O,store
563,22,O,his
564,22,O,drugs
565,22,O,which
566,22,O,an
567,22,O,anonymous
568,22,O,Australian
569,22,O,purchaser
570,22,O,bought
571,22,O,for
572,22,O,5060
573,22,O,pounds
574,22,O,7845
575,23,O,The
576,23,O,guitarist
577,23,O,died
578,23,O,of
579,23,O,a
580,23,O,drugs
581,23,O,overdose
582,23,O,in
583,23,O,1970
584,23,O,aged
585,23,O,27
586,24,O,DOCSTART
587,24,LOC,China
588,24,O,says
589,24,LOC,Taiwan
590,24,O,spoils
591,24,O,atmosphere
592,24,O,for
593,24,O,talks
594,25,LOC,Beijing
595,25,O,19960822
596,25,LOC,China
597,25,O,on
598,25,O,Thursday
599,25,O,accused
600,25,LOC,Taipei
601,25,O,of
602,25,O,spoiling
603,25,O,the
604,25,O,atmosphere
605,25,O,for
606,25,O,a
607,25,O,resumption
608,25,O,of
609,25,O,talks
610,25,O,across
611,25,O,the
612,25,LOC,Taiwan
613,25,LOC,Streight
614,25,O,with
615,25,O,a
616,25,O,visit
617,25,O,to
618,25,LOC,Ukraine
619,25,O,by
620,25,O,Taiwanese
621,25,O,Vice
622,25,PER,Chan
623,25,O,this
624,25,O,President
625,25,PER,Lean
626,25,O,week
627,25,O,that
628,25,O,infuriated
629,25,LOC,Beijing
630,26,O,Speaking
631,26,O,only
632,26,O,hours
633,26,O,after
634,26,O,Chinese
635,26,O,state
636,26,O,media
637,26,O,said
638,26,O,the
639,26,O,time
640,26,O,was
641,26,O,right
642,26,O,to
643,26,O,engage
644,26,O,in
645,26,O,political
646,26,O,talks
647,26,O,with
648,26,LOC,Taiwan
649,26,ORG,Foreign
650,26,ORG,Ministry
651,26,O,spokesman
652,26,PER,Shen
653,26,PER,Guofang
654,26,O,told
655,26,ORG,Reuter'S
656,26,O,The
657,26,O,necessary
658,26,O,atmosphere
659,26,O,for
660,26,O,the
661,26,O,opening
662,26,O,of
663,26,O,the
664,26,O,talks
665,26,O,has
666,26,O,been
667,26,O,disrupted
668,26,O,by
669,26,O,the
670,26,LOC,Taiwan
671,26,O,authorities
672,27,O,State
673,27,O,media
674,27,O,quoted
675,27,LOC,Chinas
676,27,O,top
677,27,O,negotiator
678,27,O,with
679,27,PER,Shubei
680,27,O,as
681,27,LOC,Taipei
682,27,PER,Tang
683,27,O,telling
684,27,O,a
685,27,O,visiting
686,27,O,group
687,27,O,from
688,27,LOC,Taiwan
689,27,O,on
690,27,O,Wednesday
691,27,O,that
692,27,O,it
693,27,O,was
694,27,O,time
695,27,O,for
696,27,O,the
697,27,O,rivals
698,27,O,to
699,27,O,hold
700,27,O,political
701,27,O,talks
702,28,O,Now
703,28,O,is
704,28,O,the
705,28,O,time
706,28,O,for
707,28,O,the
708,28,O,two
709,28,O,sides
710,28,O,to
711,28,O,engage
712,28,O,in
713,28,O,political
714,28,O,talks
715,28,O,that
716,28,O,is
717,28,O,to
718,28,O,end
719,28,O,the
720,28,O,state
721,28,O,of
722,28,O,hostility
723,28,O,Thursdays
724,28,O,overseas
725,28,O,edition
726,28,O,of
727,28,O,the
728,28,ORG,People'S
729,28,ORG,Daly
730,28,O,as
731,28,PER,Tang
732,28,O,quoted
733,28,O,saying
734,29,O,The
735,29,O,foreign
736,29,O,ministrys
737,29,ORG,Shen
738,29,O,told
739,29,ORG,Reuter'S
740,29,ORG,Television
741,29,O,in
742,29,O,an
743,29,O,interview
744,29,O,he
745,29,O,had
746,29,O,read
747,29,O,reports
748,29,O,of
749,29,PER,Tangs
750,29,O,comments
751,29,O,but
752,29,O,gave
753,29,O,no
754,29,O,details
755,29,O,of
756,29,O,why
757,29,O,the
758,29,O,negotiator
759,29,O,had
760,29,O,considered
761,29,O,the
762,29,O,time
763,29,O,right
764,29,O,for
765,29,O,talks
766,29,O,with
767,29,LOC,Taiwan
768,29,O,which
769,29,LOC,Beijing
770,29,O,considers
771,29,O,a
772,29,O,renegade
773,29,O,province
774,30,LOC,China
775,30,O,which
776,30,O,has
777,30,O,long
778,30,O,opposed
779,30,O,all
780,30,LOC,Taipei
781,30,O,efforts
782,30,O,to
783,30,O,gain
784,30,O,greater
785,30,O,international
786,30,O,recognition
787,30,O,was
788,30,O,infuriated
789,30,O,by
790,30,O,a
791,30,O,visit
792,30,O,to
793,30,LOC,Ukraine
794,30,O,this
795,30,O,week
796,30,O,by
797,30,O,Taiwanese
798,30,O,Vice
799,30,O,President
800,30,PER,Lean
801,31,O,DOCSTART
802,31,LOC,China
803,31,O,says
804,31,O,time
805,31,O,right
806,31,O,for
807,31,LOC,Taiwan
808,31,O,talks
809,32,LOC,Beijing
810,32,O,19960822
811,32,LOC,China
812,32,O,has
813,32,O,said
814,32,O,it
815,32,O,was
816,32,O,time
817,32,O,for
818,32,O,political
819,32,O,talks
820,32,O,with
821,32,LOC,Taiwan
822,32,O,and
823,32,O,that
824,32,O,the
825,32,O,rival
826,32,O,island
827,32,O,should
828,32,O,take
829,32,O,practical
830,32,O,steps
831,32,O,towards
832,32,O,that
833,32,O,goal
834,33,O,Consultations
835,33,O,should
836,33,O,be
837,33,O,held
838,33,O,to
839,33,O,set
840,33,O,the
841,33,O,time
842,33,O,and
843,33,O,format
844,33,O,of
845,33,O,the
846,33,O,talks
847,33,O,the
848,33,O,official
849,33,ORG,Xinhua
850,33,O,news
851,33,O,agency
852,33,PER,Shubei
853,33,O,executive
854,33,O,quoted
855,33,PER,Tang
856,33,O,vice
857,33,O,chairman
858,33,O,of
859,33,O,the
860,33,ORG,Association
861,33,ORG,For
862,33,ORG,Relations
863,33,ORG,Across
864,33,ORG,The
865,33,ORG,Taiwan
866,33,ORG,Straights
867,33,O,as
868,33,O,saying
869,33,O,late
870,33,O,on
871,33,O,Wednesday
872,34,O,DOCSTART
873,34,O,German
874,34,O,July
875,34,O,car
876,34,O,registrations
877,34,O,up
878,34,O,142
879,34,O,pct
880,34,O,yr
881,34,O,yr
882,35,LOC,Frankfort
883,35,O,19960822
884,35,O,German
885,35,O,firsttime
886,35,O,registrations
887,35,O,of
888,35,O,motor
889,35,O,vehicles
890,35,O,jumped
891,35,O,142
892,35,O,percent
893,35,O,in
894,35,O,July
895,35,O,this
896,35,O,year
897,35,O,from
898,35,O,the
899,35,O,yearearlier
900,35,O,period
901,35,O,the
902,35,ORG,Federal
903,35,ORG,Office
904,35,ORG,For
905,35,ORG,Motor
906,35,ORG,Vehicles
907,35,O,said
908,35,O,on
909,35,O,Thursday
910,36,O,The
911,36,O,office
912,36,O,said
913,36,O,356725
914,36,O,new
915,36,O,cars
916,36,O,were
917,36,O,registered
918,36,O,in
919,36,O,July
920,36,O,1996
921,36,O,304850
922,36,O,passenger
923,36,O,cars
924,36,O,and
925,36,O,15613
926,36,O,trucks
927,37,O,The
928,37,O,figures
929,37,O,represent
930,37,O,a
931,37,O,136
932,37,O,percent
933,37,O,increase
934,37,O,for
935,37,O,passenger
936,37,O,cars
937,37,O,and
938,37,O,a
939,37,O,22
940,37,O,percent
941,37,O,decline
942,37,O,for
943,37,O,trucks
944,37,O,from
945,37,O,July
946,37,O,1995
947,38,O,Motorbike
948,38,O,registration
949,38,O,rose
950,38,O,327
951,38,O,percent
952,38,O,in
953,38,O,the
954,38,O,period
955,39,O,The
956,39,O,growth
957,39,O,was
958,39,O,partly
959,39,O,due
960,39,O,to
961,39,O,an
962,39,O,increased
963,39,O,number
964,39,O,of
965,39,O,Germans
966,39,O,buying
967,39,O,German
968,39,O,cars
969,39,O,abroad
970,39,O,while
971,39,O,manufacturers
972,39,O,said
973,39,O,that
974,39,O,domestic
975,39,O,demand
976,39,O,was
977,39,O,weak
978,39,O,the
979,39,O,federal
980,39,O,office
981,39,O,said
982,40,O,Almost
983,40,O,all
984,40,O,German
985,40,O,car
986,40,O,manufacturers
987,40,O,posted
988,40,O,gains
989,40,O,in
990,40,O,registration
991,40,O,numbers
992,40,O,in
993,40,O,the
994,40,O,period
995,41,ORG,Volkswagen
996,41,ORG,Ag
997,41,O,won
998,41,O,77719
999,41,O,registrations
1000,41,O,slightly
1001,41,O,more
1002,41,O,than
1003,41,O,a
1004,41,O,quarter
1005,41,O,of
1006,41,O,the
1007,41,O,total
1008,42,ORG,Ople
1009,42,ORG,Ag
1010,42,O,together
1011,42,O,with
1012,42,ORG,General
1013,42,ORG,Motor'S
1014,42,O,came
1015,42,O,in
1016,42,O,second
1017,42,O,place
1018,42,O,with
1019,42,O,49269
1020,42,O,registrations
1021,42,O,164
1022,42,O,percent
1023,42,O,of
1024,42,O,the
1025,42,O,overall
1026,42,O,figure
1027,43,O,Third
1028,43,O,was
1029,43,ORG,Forde
1030,43,O,with
1031,43,O,35563
1032,43,O,registrations
1033,43,O,or
1034,43,O,117
1035,43,O,percent
1036,44,O,Only
1037,44,ORG,Seat
1038,44,O,and
1039,44,ORG,Porsche
1040,44,O,had
1041,44,O,fewer
1042,44,O,registrations
1043,44,O,in
1044,44,O,July
1045,44,O,1996
1046,44,O,compared
1047,44,O,to
1048,44,O,last
1049,44,O,years
1050,44,O,July
1051,45,ORG,Seat
1052,45,O,posted
1053,45,O,3420
1054,45,O,registrations
1055,45,O,compared
1056,45,O,with
1057,45,O,5522
1058,45,O,registrations
1059,45,O,in
1060,45,O,July
1061,45,O,a
1062,45,O,year
1063,45,O,earlier
1064,46,ORG,Porsche'S
1065,46,O,registrations
1066,46,O,fell
1067,46,O,to
1068,46,O,554
1069,46,O,from
1070,46,O,643
1071,47,O,DOCSTART
1072,47,O,GREEK
1073,47,O,SOCIALISTS
1074,47,O,GIVE
1075,47,O,GREEN
1076,47,O,LIGHT
1077,47,O,TO
1078,47,O,PM
1079,47,O,FOR
1080,47,O,ELECTIONS
1081,48,LOC,Athans
1082,48,O,19960822
1083,48,O,The
1084,48,O,Greek
1085,48,O,socialist
1086,48,O,partys
1087,48,O,executive
1088,48,O,bureau
1089,48,O,gave
1090,48,O,the
1091,48,O,green
1092,48,O,light
1093,48,O,to
1094,48,O,Prime
1095,48,PER,Simitis
1096,48,O,to
1097,48,O,Minister
1098,48,PER,Costas
1099,48,O,call
1100,48,O,snap
1101,48,O,elections
1102,48,O,its
1103,48,O,general
1104,48,PER,Skandalidis
1105,48,O,told
1106,48,O,secretary
1107,48,PER,Costas
1108,48,O,reporters
1109,49,O,Prime
1110,49,PER,Simitis
1111,49,O,is
1112,49,O,Minister
1113,49,PER,Costas
1114,49,O,going
1115,49,O,to
1116,49,O,make
1117,49,O,an
1118,49,O,official
1119,49,O,announcement
1120,49,O,after
1121,49,O,a
1122,49,O,cabinet
1123,49,O,meeting
1124,49,O,later
1125,49,O,on
1126,49,O,Thursday
1127,50,PER,Dimitris
1128,50,PER,Kontogiannis
1129,50,ORG,Athans
1130,49,PER,Skandalidis
1131,49,O,said
1132,50,ORG,Newsroom
1133,50,O,301
1134,50,O,33118124
1135,50,O,DOCSTART
1136,50,ORG,BayerVB
1137,50,O,sets
1138,50,O,C
1139,50,O,100
1140,50,O,million
1141,50,O,sixyear
1142,50,O,bond
1143,51,LOC,London
1144,51,O,19960822
1145,51,O,The
1146,51,O,following
1147,51,O,bond
1148,51,O,was
1149,51,O,announced
1150,51,O,by
1151,51,O,lead
1152,51,O,manager
1153,51,PER,Toronto
1154,51,PER,Dominion
1155,52,O,BORROWER
1156,52,ORG,Bayerische
1157,52,ORG,Vereinsbank
1158,52,O,AMT
1159,52,O,C
1160,52,O,100
1161,52,O,MLN
1162,52,O,COUPON
1163,52,O,6625
1164,52,O,MATURITY
1165,52,O,24SEP02
1166,52,O,TYPE
1167,52,O,STRAIGHT
1168,52,O,ISS
1169,52,O,PRICE
1170,52,O,10092
1171,52,O,PAY
1172,52,O,DATE
1173,52,O,24SEP96
1174,52,O,FULL
1175,52,O,FEES
1176,52,O,1875
1177,52,O,REOFFER
1178,52,O,9932
1179,52,O,SPREAD
1180,52,O,20
1181,52,O,BP
1182,52,O,MOODY
1183,52,O,AA1
1184,52,O,LISTING
1185,52,O,LUX
1186,52,O,PAY
1187,52,O,FREQ
1188,52,ORG,SP
1189,52,O,DENOMS
1190,52,O,K
1191,52,O,110100
1192,52,O,SALE
1193,52,O,LIMITS
1194,52,LOC,Us
1195,52,LOC,Uk
1196,52,LOC,Kah
1197,52,O,NEG
1198,52,O,PLG
1199,52,O,NO
1200,52,O,CRS
1201,52,O,DEFLT
1202,52,O,NO
1203,52,O,FORCE
1204,52,O,MAJ
1205,52,O,GOV
1206,52,O,LAW
1207,52,O,GERMAN
1208,52,O,HOME
1209,52,O,CTRY
1210,52,O,TAX
1211,52,O,PROVS
1212,52,O,STANDARD
1213,52,O,MGT
1214,52,O,UND
1215,52,O,0275
1216,52,O,SELL
1217,52,O,CONC
1218,52,O,160
1219,52,O,PRAECIP
1220,52,O,UNDERLYING
1221,52,O,GOVT
1222,52,O,BOND
1223,52,O,70
1224,52,O,PCT
1225,52,O,SEPT
1226,52,O,2001
1227,52,O,NOTES
1228,52,ORG,Bayerische
1229,52,ORG,Vereinsbank
1230,52,O,IS
1231,52,O,JOINT
1232,52,O,LEAD
1233,52,O,MANAGER
1234,52,ORG,Lunden
1235,52,ORG,Newsroom
1236,52,O,44
1237,52,O,171
1238,52,O,542
1239,52,O,7658
1240,52,O,DOCSTART
1241,52,ORG,Venantius
1242,52,O,sets
1243,52,O,300
1244,52,O,million
1245,52,O,January
1246,52,O,1999
1247,52,O,FRN
1248,53,LOC,London
1249,53,O,19960822
1250,53,O,The
1251,53,O,following
1252,53,O,floatingrate
1253,53,O,issue
1254,53,O,was
1255,53,O,announced
1256,53,O,by
1257,53,O,lead
1258,53,O,manager
1259,53,ORG,Leemon
1260,53,ORG,Brother'S
1261,53,ORG,Internatonal
1262,54,O,BORROWER
1263,54,ORG,VENANTIUS
1264,54,ORG,Ab
1265,54,O,SWEDISH
1266,54,O,NATIONAL
1267,54,O,MORTGAGE
1268,54,O,AGENCY
1269,54,O,AMT
1270,54,O,300
1271,54,O,MLN
1272,54,O,SPREAD
1273,54,O,125
1274,54,O,BP
1275,54,O,MATURITY
1276,54,O,21JAN99
1277,54,O,TYPE
1278,54,O,FRN
1279,54,O,BASE
1280,54,ORG,3M
1281,54,O,LIBOR
1282,54,O,PAY
1283,54,O,DATE
1284,54,O,S23SEP96
1285,54,O,LAST
1286,54,O,MOODY
1287,54,O,AA3
1288,54,O,ISS
1289,54,O,PRICE
1290,54,O,99956
1291,54,O,FULL
1292,54,O,FEES
1293,54,O,10
1294,54,O,BP
1295,54,O,LAST
1296,54,ORG,SP
1297,54,O,AA
1298,54,O,REOFFER
1299,54,O,NOTES
1300,54,O,S
1301,54,O,SHORT
1302,54,O,FIRST
1303,54,O,COUPON
1304,54,O,LISTING
1305,54,LOC,London
1306,54,O,DENOMS
1307,54,O,K
1308,54,O,110100
1309,54,O,SALE
1310,54,O,LIMITS
1311,54,LOC,Us
1312,54,LOC,Uk
1313,54,LOC,JP
1314,54,LOC,FR
1315,54,O,NEG
1316,54,O,PLG
1317,54,O,YES
1318,54,O,CRS
1319,54,O,DEFLT
1320,54,O,NO
1321,54,O,FORCE
1322,54,O,MAJ
1323,54,O,IPMA
1324,54,O,2
1325,54,O,GOV
1326,54,O,LAW
1327,54,O,ENGLISH
1328,54,O,HOME
1329,54,O,CTRY
1330,54,LOC,Sweden
1331,54,O,TAX
1332,54,O,PROVS
1333,54,O,STANDARD
1334,54,O,MGT
1335,54,O,UND
1336,54,O,5
1337,54,O,BP
1338,54,O,SELL
1339,54,O,CONC
1340,54,O,5
1341,54,O,BP
1342,54,O,PRAECIP
1343,54,O,NOTES
1344,54,O,ISSUED
1345,54,O,OFF
1346,54,O,EMTN
1347,54,O,PROGRAMME
1348,54,ORG,Lunden
1349,54,ORG,Newsroom
1350,54,O,44
1351,54,O,171
1352,54,O,542
1353,54,O,8863
1354,54,O,DOCSTART
1355,54,O,Port
1356,54,O,conditions
1357,54,O,update
1358,54,LOC,Seria
1359,54,ORG,Lloyd'S
1360,54,ORG,Shipping
1361,55,O,Port
1362,55,O,conditions
1363,55,O,from
1364,55,ORG,Lloyd'S
1365,55,ORG,Shipping
1366,55,ORG,Intelligence
1367,55,ORG,Servis
1368,55,LOC,LATTAKIA
1369,55,O,Aug
1370,55,O,10
1371,55,O,waiting
1372,55,O,time
1373,55,O,at
1374,55,LOC,Lattakia
1375,55,O,and
1376,55,LOC,Tartous
1377,55,O,presently
1378,55,O,24
1379,55,O,hours
1380,56,O,DOCSTART
1381,56,LOC,Israel
1382,56,O,plays
1383,56,O,down
1384,56,O,fears
1385,56,O,of
1386,56,O,war
1387,56,O,with
1388,57,PER,Seagle
1389,57,LOC,Jerusalem
1390,56,LOC,Seria
1391,57,PER,Colleen
1392,57,O,19960822
1393,57,LOC,Israels
1394,57,O,outgoing
1395,57,O,peace
1396,57,O,negotiator
1397,57,O,with
1398,57,LOC,Seria
1399,57,O,said
1400,57,O,on
1401,57,O,Thursday
1402,57,O,current
1403,57,O,tensions
1404,57,O,between
1405,57,O,the
1406,57,O,two
1407,57,O,countries
1408,57,O,appeared
1409,57,O,to
1410,57,O,be
1411,57,O,a
1412,57,O,storm
1413,57,O,in
1414,57,O,a
1415,57,O,teacup
1416,58,PER,Itamar
1417,58,PER,Rabinovich
1418,58,O,who
1419,58,O,as
1420,58,LOC,Israels
1421,58,O,ambassador
1422,58,O,to
1423,58,LOC,Washington
1424,58,O,conducted
1425,58,O,unfruitful
1426,58,O,negotiations
1427,58,O,with
1428,58,LOC,Seria
1429,58,O,told
1430,58,ORG,Israel
