,Sentence #,Word,Tag
18563,3404.0,of,O
18564,3404.0,King,LOC
18565,3404.0,',LOC
18566,3404.0,s,LOC
18567,3404.0,College,LOC
18568,3404.0,Hospital,LOC
18569,3404.0,accompanied,O
18570,3404.0,by,O
18571,3404.0,a,O
18572,3404.0,third,O
18573,3404.0,man,O
19325,3489.0,Green,LOC
19326,3489.0,Acre,LOC
19327,3489.0,when,O
19328,3489.0,tried,O
19329,3489.0,at,O
19330,3489.0,the,O
19331,3489.0,Old,LOC
19332,3489.0,Bailey,LOC
19333,3489.0,admitted,O
19334,3489.0,that,O
19335,3489.0,he,O
19336,3489.0,had,O
19337,3489.0,been,O
19338,3489.0,guilty,O
19339,3489.0,of,O
19340,3489.0,manslaughter,O
20669,3610.0,one,O
20670,3610.0,night,O
20671,3610.0,a,O
20672,3610.0,quantity,O
20673,3610.0,of,O
20674,3610.0,plate,O
20675,3610.0,was,O
20676,3610.0,stolen,O
20677,3610.0,from,O
20678,3610.0,Windsor,LOC
20679,3610.0,Castle,LOC
20680,3610.0,another,O
20681,3610.0,time,O
20682,3610.0,Buckingham,LOC
20683,3610.0,Palace,LOC
20684,3610.0,was,O
20685,3610.0,robbed,O
21838,3748.0,one,O
21839,3748.0,called,O
21840,3748.0,his,O
21841,3748.0,sister,O
21842,3748.0,but,O
21843,3748.0,supposed,O
21844,3748.0,to,O
21845,3748.0,be,O
21846,3748.0,his,O
21847,3748.0,wife,O
21848,3748.0,had,O
21849,3748.0,occupied,O
21850,3748.0,a,O
21851,3748.0,room,O
21852,3748.0,in,O
21853,3748.0,South,LOC
21854,3748.0,Street,LOC
21855,3748.0,Manchester,LOC
21856,3748.0,Square,LOC
23088,3882.0,mrs,O
23089,3882.0,.,O
23090,3882.0,Manning,PER
23091,3882.0,was,O
23092,3882.0,transferred,O
23093,3882.0,to,O
23094,3882.0,London,LOC
23095,3882.0,and,O
23096,3882.0,Lodge,LOC
23097,3882.0,in,O
23098,3882.0,the,O
23099,3882.0,horse,O
23100,3882.0,Munger,LOC
23101,3882.0,Lane,LOC
23102,3882.0,jail,O
23103,3882.0,where,O
23104,3882.0,her,O
23105,3882.0,husband,O
23106,3882.0,soon,O
23107,3882.0,afterwards,O
23108,3882.0,joined,O
23109,3882.0,her,O
28663,4615.0,show,O
28664,4615.0,Crafts,O
28665,4615.0,emoluments,O
28666,4615.0,word,O
28667,4615.0,Guinea,LOC
28668,4615.0,Guinea,LOC
28669,4615.0,per,O
28670,4615.0,week,O
28671,4615.0,and,O
28672,4615.0,then,O
28673,4615.0,extra,O
28674,4615.0,Guinea,LOC
28675,4615.0,Guinea,LOC
28676,4615.0,for,O
28677,4615.0,every,O
28678,4615.0,execution,O
29738,4754.0,the,O
29739,4754.0,sufferer,O
29740,4754.0,was,O
29741,4754.0,a,O
29742,4754.0,porter,O
29743,4754.0,on,O
29744,4754.0,the,O
29745,4754.0,London,LOC
29746,4754.0,Chatham,LOC
29747,4754.0,and,O
29748,4754.0,Dover,LOC
29749,4754.0,Dover,LOC
29750,4754.0,Railway,LOC
29751,4754.0,sentenced,O
29752,4754.0,to,O
29753,4754.0,death,O
29754,4754.0,for,O
29755,4754.0,shooting,O
29756,4754.0,the,O
29757,4754.0,stationmaster,O
29758,4754.0,at,O
29759,4754.0,Dover,LOC
29760,4754.0,Dover,LOC
31967,5091.0,when,O
31968,5091.0,asked,O
31969,5091.0,said,O
31970,5091.0,they,O
31971,5091.0,would,O
31972,5091.0,spare,O
31973,5091.0,his,O
31974,5091.0,life,O
31975,5091.0,if,O
31976,5091.0,he,O
31977,5091.0,would,O
31978,5091.0,navigate,O
31979,5091.0,the,O
31980,5091.0,ship,O
31981,5091.0,for,O
31982,5091.0,them,O
31983,5091.0,to,O
31984,5091.0,the,O
31985,5091.0,River,LOC
31986,5091.0,Plate,LOC
31987,5091.0,or,O
31988,5091.0,Buenos,LOC
31989,5091.0,Aires,LOC
32398,5147.0,about,O
32399,5147.0,the,O
32400,5147.0,same,O
32401,5147.0,time,O
32402,5147.0,a,O
32403,5147.0,body,O
32404,5147.0,was,O
32405,5147.0,discovered,O
32406,5147.0,on,O
32407,5147.0,the,O
32408,5147.0,line,O
32409,5147.0,near,O
32410,5147.0,the,O
32411,5147.0,Railway,LOC
32412,5147.0,Bridge,LOC
32413,5147.0,by,O
32414,5147.0,Victoria,LOC
32415,5147.0,Park,LOC
32567,5166.0,last,O
32568,5166.0,of,O
32569,5166.0,all,O
32570,5166.0,the,O
32571,5166.0,Cadman,PER
32572,5166.0,swore,O
32573,5166.0,that,O
32574,5166.0,he,O
32575,5166.0,had,O
32576,5166.0,bought,O
32577,5166.0,the,O
32578,5166.0,very,O
32579,5166.0,hat,O
32580,5166.0,found,O
32581,5166.0,in,O
32582,5166.0,the,O
32583,5166.0,carriage,O
32584,5166.0,for,O
32585,5166.0,Mueller,PER
32586,5166.0,at,O
32587,5166.0,the,O
32588,5166.0,Hatters,LOC
32589,5166.0,Walkers,LOC
32590,5166.0,of,O
32591,5166.0,Crawford,LOC
32592,5166.0,Street,LOC
32613,5168.0,there,O
32614,5168.0,was,O
32615,5168.0,no,O
32616,5168.0,mystery,O
32617,5168.0,about,O
32618,5168.0,his,O
32619,5168.0,departure,O
32620,5168.0,he,O
32621,5168.0,had,O
32622,5168.0,gone,O
32623,5168.0,to,O
32624,5168.0,Canada,LOC
32625,5168.0,by,O
32626,5168.0,the,O
32627,5168.0,Victoria,LOC
32628,5168.0,sailing,O
32629,5168.0,ship,O
32630,5168.0,starting,O
32631,5168.0,from,O
32632,5168.0,the,O
32633,5168.0,London,LOC
32634,5168.0,docks,O
32635,5168.0,and,O
32636,5168.0,bound,O
32637,5168.0,to,O
32638,5168.0,New,LOC
32639,5168.0,York,LOC
33742,5285.0,launcher,O
33743,5285.0,was,O
33744,5285.0,then,O
33745,5285.0,tracked,O
33746,5285.0,to,O
33747,5285.0,North,LOC
33748,5285.0,Kent,LOC
33749,5285.0,Terrace,LOC
33750,5285.0,New,LOC
33751,5285.0,cross,O
33752,5285.0,where,O
33753,5285.0,are,O
33754,5285.0,mr,O
33755,5285.0,.,O
33756,5285.0,and,O
33757,5285.0,mrs,O
33758,5285.0,.,O
33759,5285.0,Campbell,PER
33760,5285.0,resided,O
36280,5670.0,this,O
36281,5670.0,was,O
36282,5670.0,obviously,O
36283,5670.0,made,O
36284,5670.0,by,O
36285,5670.0,the,O
36286,5670.0,frequent,O
36287,5670.0,sessions,O
36288,5670.0,of,O
36289,5670.0,the,O
36290,5670.0,central,O
36291,5670.0,criminal,O
36292,5670.0,court,O
36293,5670.0,and,O
36294,5670.0,the,O
36295,5670.0,utilization,O
36296,5670.0,of,O
36297,5670.0,the,O
36298,5670.0,two,O
36299,5670.0,subsidiary,O
36300,5670.0,prisons,O
36301,5670.0,in,O
36302,5670.0,giltspur,LOC
36303,5670.0,Street,LOC
36304,5670.0,and,O
36305,5670.0,South,LOC
36306,5670.0,War,LOC
36712,5737.0,but,O
36713,5737.0,the,O
36714,5737.0,condition,O
36715,5737.0,of,O
36716,5737.0,the,O
36717,5737.0,great,O
36718,5737.0,City,LOC
36719,5737.0,Jail,LOC
36720,5737.0,was,O
36721,5737.0,evidently,O
36722,5737.0,considered,O
36723,5737.0,a,O
36724,5737.0,reproach,O
36725,5737.0,by,O
36726,5737.0,the,O
36727,5737.0,city,O
36728,5737.0,of,O
36729,5737.0,Thora,LOC
36730,5737.0,tees,O
36731,5737.0,and,O
36732,5737.0,a,O
36733,5737.0,year,O
36734,5737.0,after,O
36735,5737.0,the,O
36736,5737.0,opening,O
36737,5737.0,of,O
36738,5737.0,the,O
36739,5737.0,new,O
36740,5737.0,model,O
36741,5737.0,at,O
36742,5737.0,Pentonville,LOC
41570,7368.0,I,O
41571,7368.0,completed,O
41572,7368.0,Imgur,ORG
41573,7368.0,Bell,ORG
41574,7368.0,and,O
41575,7368.0,the,O
41576,7368.0,Great,LOC
41577,7368.0,Walls,LOC
41578,7368.0,of,LOC
41579,7368.0,Babylon,LOC
41580,7368.0,the,O
41581,7368.0,mighty,O
41582,7368.0,city,O
41583,7368.0,the,O
41584,7368.0,city,O
41585,7368.0,of,LOC
41586,7368.0,his,O
41587,7368.0,exalted,O
41588,7368.0,power,O
41667,7384.0,LaRosa,PER
41668,7384.0,',O
41669,7384.0,s,O
41670,7384.0,a,O
41671,7384.0,priest,O
41672,7384.0,of,LOC
41673,7384.0,the,O
41674,7384.0,Temple,LOC
41675,7384.0,of,LOC
41676,7384.0,Bel,LOC
41677,7384.0,at,O
41678,7384.0,Babylon,LOC
41679,7384.0,writing,O
41680,7384.0,about,O
41681,7384.0,2,O
41682,7384.0,:,O
41683,7384.0,50,O
41684,7384.0,BC,O
42160,7467.0,Nevada,LOC
42161,7467.0,just,O
42162,7467.0,was,O
42163,7467.0,taken,O
42164,7467.0,prisoner,O
42165,7467.0,in,O
42166,7467.0,Babylon,LOC
42167,7467.0,Babylon,LOC
42168,7467.0,on,O
42169,7467.0,the,O
42170,7467.0,3rd,O
42171,7467.0,of,O
42172,7467.0,March,O
42173,7467.0,has,O
42174,7467.0,been,O
42175,7467.0,Cyrus,PER
42176,7467.0,entered,O
42177,7467.0,Babylon,LOC
42178,7467.0,Babylon,LOC
42179,7467.0,and,O
42180,7467.0,proclaimed,O
42181,7467.0,peace,O
42182,7467.0,to,O
42183,7467.0,all,O
42184,7467.0,the,O
42185,7467.0,city,O
43623,7619.0,history,O
43624,7619.0,mentions,O
43625,7619.0,the,PER
43626,7619.0,names,O
43627,7619.0,of,LOC
43628,7619.0,two,O
43629,7619.0,of,LOC
43630,7619.0,its,O
43631,7619.0,later,O
43632,7619.0,rulers,O
43633,7619.0,the,PER
43634,7619.0,Palace,LOC
43635,7619.0,of,LOC
43636,7619.0,Nebuchadnezzar,LOC
43637,7619.0,was,O
43638,7619.0,occupied,O
43639,7619.0,by,O
43640,7619.0,Alexander,PER
43641,7619.0,the,PER
43642,7619.0,Great,PER
44108,7671.0,Brown,PER
44109,7671.0,on,O
44110,7671.0,which,O
44111,7671.0,Babylon,LOC
44112,7671.0,was,O
44113,7671.0,spread,O
44114,7671.0,is,O
44115,7671.0,left,O
44116,7671.0,now,O
44117,7671.0,desolate,O
44118,7671.0,nothing,O
44119,7671.0,standing,O
44120,7671.0,in,O
44121,7671.0,that,O
44122,7671.0,Peninsula,LOC
44123,7671.0,between,O
44124,7671.0,the,O
44125,7671.0,Euphrates,LOC
44126,7671.0,and,O
44127,7671.0,the,O
44128,7671.0,Tigris,LOC
44405,7701.0,deep,O
44406,7701.0,down,O
44407,7701.0,in,O
44408,7701.0,the,O
44409,7701.0,mound,O
44410,7701.0,the,O
44411,7701.0,Germans,O
44412,7701.0,discovered,O
44413,7701.0,the,O
44414,7701.0,Palace,LOC
44415,7701.0,of,LOC
44416,7701.0,Nebuchadnezzar,LOC
44417,7701.0,with,O
44418,7701.0,its,O
44419,7701.0,hundreds,O
44420,7701.0,of,LOC
44421,7701.0,small,O
44422,7701.0,Chambers,LOC
44423,7701.0,and,O
44424,7701.0,it,O
44425,7701.0,',O
44426,7701.0,s,O
44427,7701.0,huge,O
44428,7701.0,surrounding,O
44429,7701.0,walls,O
44471,7704.0,upon,O
44472,7704.0,a,O
44473,7704.0,little,O
44474,7704.0,Mound,LOC
44475,7704.0,Juma,LOC
44476,7704.0,Juma,LOC
44477,7704.0,Juma,LOC
44478,7704.0,Juma,LOC
44479,7704.0,farther,O
44480,7704.0,on,O
44481,7704.0,and,O
44482,7704.0,Eric,PER
44483,7704.0,',O
44484,7704.0,s,O
44485,7704.0,Village,O
44486,7704.0,has,O
44487,7704.0,long,O
44488,7704.0,stood,O
44956,7784.0,activities,O
44957,7784.0,at,O
44958,7784.0,Parkland,LOC
44959,7784.0,Memorial,LOC
44960,7784.0,Hospital,LOC
44961,7784.0,and,O
44962,7784.0,the,O
44963,7784.0,return,O
44964,7784.0,of,O
44965,7784.0,the,O
44966,7784.0,presidential,O
44967,7784.0,party,O
44968,7784.0,to,O
44969,7784.0,Washington,LOC
45065,7794.0,Vice,O
45066,7794.0,President,O
45067,7794.0,Johnson,PER
45068,7794.0,and,O
45069,7794.0,Governor,O
45070,7794.0,Connally,PER
45071,7794.0,on,O
45072,7794.0,June,O
45073,7794.0,5th,O
45074,7794.0,1963,O
45075,7794.0,at,O
45076,7794.0,the,O
45077,7794.0,Cortez,LOC
45078,7794.0,Hotel,LOC
45079,7794.0,in,O
45080,7794.0,El,LOC
45081,7794.0,Paso,LOC
45082,7794.0,Texas,LOC
45083,7795.0,the,O
45084,7795.0,president,O
45085,7795.0,had,O
45086,7795.0,spoken,O
45087,7795.0,earlier,O
45088,7795.0,that,O
45089,7795.0,day,O
45090,7795.0,at,O
45091,7795.0,the,O
45092,7795.0,Air,ORG
45093,7795.0,Force,ORG
45094,7795.0,Academy,ORG
45095,7795.0,in,O
45096,7795.0,Colorado,LOC
45097,7795.0,Colorado,LOC
45098,7795.0,Springs,LOC
45099,7795.0,Colorado,LOC
45100,7795.0,Colorado,LOC
45136,7798.0,the,O
45137,7798.0,original,O
45138,7798.0,Plan,O
45139,7798.0,called,O
45140,7798.0,for,O
45141,7798.0,the,O
45142,7798.0,president,O
45143,7798.0,to,O
45144,7798.0,spend,O
45145,7798.0,only,O
45146,7798.0,one,O
45147,7798.0,day,O
45148,7798.0,in,O
45149,7798.0,the,O
45150,7798.0,state,O
45151,7798.0,making,O
45152,7798.0,Whirlwind,O
45153,7798.0,visits,O
45154,7798.0,to,O
45155,7798.0,Dallas,LOC
45156,7798.0,-,O
45157,7798.0,Fort,LOC
45158,7798.0,Worth,LOC
45159,7798.0,San,LOC
45160,7798.0,Antonio,LOC
45161,7798.0,and,O
45162,7798.0,Houston,LOC
45720,7837.0,the,O
45721,7837.0,FBI,ORG
45722,7837.0,office,O
45723,7837.0,in,O
45724,7837.0,Dallas,LOC
45725,7837.0,Dallas,LOC
45726,7837.0,gave,O
45727,7837.0,the,O
45728,7837.0,local,O
45729,7837.0,Secret,ORG
45730,7837.0,Service,ORG
45731,7837.0,Representatives,ORG
45732,7837.0,the,O
45733,7837.0,name,O
45734,7837.0,of,O
45735,7837.0,a,O
45736,7837.0,possibly,O
45737,7837.0,dangerous,O
45738,7837.0,individual,O
45739,7837.0,in,O
45740,7837.0,the,O
45741,7837.0,Dallas,LOC
45742,7837.0,Dallas,LOC
45743,7837.0,area,O
45744,7837.0,who,O
45745,7837.0,was,O
45746,7837.0,investigated,O
45912,7849.0,that,O
45913,7849.0,the,O
45914,7849.0,president,O
45915,7849.0,would,O
45916,7849.0,arrive,O
45917,7849.0,and,O
45918,7849.0,depart,O
45919,7849.0,from,O
45920,7849.0,Dallas,LOC
45921,7849.0,Dallas,LOC
45922,7849.0,Love,LOC
45923,7849.0,Field,LOC
45924,7849.0,that,O
45925,7849.0,a,O
45926,7849.0,motorcade,O
45927,7849.0,through,O
45928,7849.0,the,O
45929,7849.0,downtown,O
45930,7849.0,area,O
45931,7849.0,of,O
45932,7849.0,Dallas,LOC
45933,7849.0,Dallas,LOC
45934,7849.0,to,O
45935,7849.0,the,O
45936,7849.0,luncheon,O
45937,7849.0,site,O
45938,7849.0,should,O
45939,7849.0,be,O
45940,7849.0,arranged,O
46456,7888.0,1936,O
46457,7888.0,as,O
46458,7888.0,testified,O
46459,7888.0,that,O
46460,7888.0,the,O
46461,7888.0,traditional,O
46462,7888.0,Parade,LOC
46463,7888.0,route,O
46464,7888.0,in,O
46465,7888.0,Dallas,LOC
46466,7888.0,was,O
46467,7888.0,a,O
46468,7888.0,long,O
46469,7888.0,Main,LOC
46470,7888.0,Street,LOC
46471,7888.0,since,O
46472,7888.0,the,O
46473,7888.0,tall,O
46474,7888.0,buildings,O
46475,7888.0,along,O
46476,7888.0,with,O
46477,7888.0,Street,LOC
46478,7890.0,the,O
46479,7890.0,route,O
46480,7890.0,chosen,O
46481,7890.0,from,O
46482,7890.0,the,O
46483,7890.0,airport,O
46484,7890.0,to,O
46485,7890.0,Main,LOC
46486,7890.0,Main,LOC
46487,7890.0,Street,LOC
46488,7890.0,Street,LOC
46489,7890.0,Street,LOC
46490,7890.0,was,O
46491,7890.0,the,O
46492,7890.0,normal,O
46493,7890.0,one,O
46494,7890.0,except,O
46495,7890.0,where,O
46496,7890.0,Harwood,LOC
46497,7890.0,Street,LOC
46498,7890.0,Street,LOC
46499,7890.0,Street,LOC
46500,7890.0,was,O
46501,7890.0,selected,O
46502,7890.0,as,O
46503,7890.0,a,O
46504,7890.0,means,O
46505,7890.0,of,O
46506,7890.0,access,O
46507,7890.0,to,O
46508,7890.0,Main,LOC
46509,7890.0,Main,LOC
46510,7890.0,Street,LOC
46511,7890.0,Street,LOC
46512,7890.0,Street,LOC
46549,7898.0,Elm,LOC
46550,7898.0,Street,LOC
46551,7898.0,Street,LOC
46552,7898.0,parallel,O
46553,7898.0,to,O
46554,7898.0,Main,LOC
46555,7898.0,Street,LOC
46556,7898.0,Street,LOC
46557,7898.0,and,O
46558,7898.0,one,O
46559,7898.0,block,O
46560,7898.0,north,O
46615,7902.0,to,O
46616,7902.0,reach,O
46617,7902.0,the,O
46618,7902.0,Northbound,LOC
46619,7902.0,Lanes,LOC
46620,7902.0,of,O
46621,7902.0,the,O
46622,7902.0,Stemmons,LOC
46623,7902.0,Freeway,LOC
46624,7902.0,is,O
46625,7902.0,via,O
46626,7902.0,Elm,LOC
46627,7902.0,Street,LOC
46628,7902.0,which,O
46629,7902.0,route,O
46630,7902.0,number,O
46631,7902.0,77,O
46632,7902.0,traffic,O
46633,7902.0,is,O
46634,7902.0,instructed,O
46635,7902.0,to,O
46636,7902.0,follow,O
46637,7902.0,in,O
46638,7902.0,this,O
46639,7902.0,part,O
46640,7902.0,of,O
46641,7902.0,the,O
46642,7902.0,city,O
46710,7908.0,from,O
46711,7908.0,Houston,LOC
46712,7908.0,Street,LOC
46713,7908.0,which,O
46714,7908.0,forms,O
46715,7908.0,the,O
46716,7908.0,base,O
46717,7908.0,of,O
46718,7908.0,the,O
46719,7908.0,triangle,O
46720,7908.0,three,O
46721,7908.0,streets,O
46722,7908.0,Commerce,LOC
46723,7908.0,Main,LOC
46724,7908.0,and,O
46725,7908.0,Elm,LOC
46747,7913.0,which,O
46748,7913.0,branches,O
46749,7913.0,off,O
46750,7913.0,to,O
46751,7913.0,the,O
46752,7913.0,right,O
46753,7913.0,that,O
46754,7913.0,is,O
46755,7913.0,used,O
46756,7913.0,by,O
46757,7913.0,traffic,O
46758,7913.0,going,O
46759,7913.0,to,O
46760,7913.0,the,O
46761,7913.0,Stemmons,LOC
46762,7913.0,Freeway,LOC
46763,7913.0,and,O
46764,7913.0,the,O
46765,7913.0,Dallas,LOC
46766,7913.0,-,O
46767,7913.0,Fort,LOC
46768,7913.0,Worth,LOC
46769,7913.0,Turnpike,LOC
46824,7917.0,from,O
46825,7917.0,Main,LOC
46826,7917.0,across,O
46827,7917.0,Elm,LOC
46828,7917.0,to,O
46829,7917.0,the,O
46830,7917.0,access,O
46831,7917.0,road,O
46832,7917.0,to,O
46833,7917.0,Stemmons,LOC
46834,7917.0,Freeway,LOC
46835,7917.0,and,O
46836,7917.0,the,O
46837,7917.0,Dallas,LOC
46838,7917.0,-,O
46839,7917.0,Fort,LOC
46840,7917.0,Worth,LOC
46841,7917.0,Turnpike,LOC
46900,7921.0,in,O
46901,7921.0,order,O
46902,7921.0,to,O
46903,7921.0,reach,O
46904,7921.0,the,O
46905,7921.0,Dallas,LOC
46906,7921.0,-,O
46907,7921.0,Fort,LOC
46908,7921.0,Worth,LOC
46909,7921.0,Turnpike,LOC
46910,7921.0,which,O
46911,7921.0,has,O
46912,7921.0,the,O
46913,7921.0,same,O
46914,7921.0,access,O
46915,7921.0,road,O
46916,7921.0,from,O
46917,7921.0,Elm,LOC
46918,7921.0,Street,LOC
46919,7921.0,as,O
46920,7921.0,does,O
46921,7921.0,the,O
46922,7921.0,Stemmons,LOC
46923,7921.0,Freeway,LOC
47019,7935.0,quote,O
47020,7935.0,apparently,O
47021,7935.0,will,O
47022,7935.0,Luke,PER
47023,7935.0,through,O
47024,7935.0,the,O
47025,7935.0,downtown,O
47026,7935.0,area,O
47027,7935.0,probably,O
47028,7935.0,on,O
47029,7935.0,Main,LOC
47030,7935.0,Street,LOC
47031,7935.0,in,O
47032,7935.0,route,O
47033,7935.0,from,O
47034,7935.0,Dallas,LOC
47035,7935.0,Love,LOC
47036,7935.0,Field,LOC
47037,7935.0,in,O
47038,7935.0,quote,O
47058,7937.0,from,O
47059,7937.0,the,O
47060,7937.0,airport,O
47061,7937.0,the,O
47062,7937.0,president,O
47063,7937.0,',O
47064,7937.0,s,O
47065,7937.0,party,O
47066,7937.0,will,O
47067,7937.0,proceed,O
47068,7937.0,to,O
47069,7937.0,Mockingbird,LOC
47070,7937.0,Lane,LOC
47071,7937.0,to,O
47072,7937.0,lemon,O
47073,7937.0,and,O
47074,7937.0,then,O
47075,7937.0,to,O
47076,7937.0,Turtle,LOC
47077,7937.0,Creek,LOC
47078,7937.0,turning,O
47079,7937.0,South,LOC
47080,7937.0,to,O
47081,7937.0,Cedar,LOC
47082,7937.0,Springs,LOC
47092,7939.0,and,O
47093,7939.0,then,O
47094,7939.0,West,O
47095,7939.0,on,O
47096,7939.0,Main,LOC
47097,7939.0,turning,O
47098,7939.0,back,O
47099,7939.0,to,O
47100,7939.0,Elma,LOC
47101,7939.0,Houston,LOC
47102,7939.0,and,O
47103,7939.0,then,O
47104,7939.0,out,O
47105,7939.0,Stemmons,LOC
47106,7939.0,Freeway,LOC
47107,7939.0,to,O
47108,7939.0,the,O
47109,7939.0,Trade,O
47110,7939.0,Mart,O
47134,7941.0,Harwood,PER
47135,7941.0,to,O
47136,7941.0,Maine,LOC
47137,7941.0,Maine,LOC
47138,7941.0,Maine,LOC
47139,7941.0,Maine,LOC
47140,7941.0,to,O
47141,7941.0,Houston,LOC
47142,7941.0,Houston,LOC
47143,7941.0,Houston,LOC
47144,7941.0,Houston,LOC
47145,7941.0,to,O
47146,7941.0,Elm,LOC
47147,7941.0,Elm,LOC
47148,7941.0,Elm,LOC
47149,7941.0,Elm,LOC
47150,7941.0,under,O
47151,7941.0,the,O
47152,7941.0,triple,O
47153,7941.0,underpass,O
47154,7941.0,to,O
47155,7941.0,Stemmons,LOC
47156,7941.0,Freeway,LOC
47157,7941.0,and,O
